sale_id,date_id,product_id,customer_id,store_id,quantity,unit_price,total_amount,discount_amount,net_amount,payment_method,transaction_time
T080596,20230523,P0979,C2912,S026,1,128.31,128.31,34.31238281875177,93.99761718124824,Mobile Payment,2023-05-23 15:03:00
T072762,20230105,P0152,C1522,S002,1,535.28,535.28,7.799387463580263,527.4806125364197,Debit Card,2023-01-05 10:41:00
T097107,20230620,P0375,C4182,S023,2,964.37,1928.74,529.758403700888,1398.981596299112,Debit Card,2023-06-20 12:52:00
T053570,20230629,P0235,C4753,S045,4,102.06,408.24,80.52120683144435,327.71879316855564,Cash,2023-06-29 13:29:00
T015627,20231203,P0444,C2011,S023,1,437.72,437.72,89.32545906407898,348.39454093592104,Cash,2023-12-03 10:20:00
T098423,20231120,P0175,C2325,S019,1,532.41,532.41,158.4838720072167,373.9261279927833,Mobile Payment,2023-11-20 16:42:00
T038862,20231217,P0725,C2599,S006,3,972.59,2917.77,664.686489185296,2253.083510814704,Debit Card,2023-12-17 15:50:00
T024548,20230524,P0717,C3396,S048,5,699.48,3497.4,704.3619250487642,2793.038074951236,Credit Card,2023-05-24 15:24:00
T078204,20231206,P0644,C2263,S015,5,607.87,3039.35,101.00293261318237,2938.3470673868173,Credit Card,2023-12-06 11:59:00
T044525,20230321,P0811,C3405,S013,5,771.77,3858.85,799.9432274884858,3058.906772511514,Credit Card,2023-03-21 09:28:00
T000929,20230722,P0534,C1071,S037,2,838.46,1676.92,431.37005542048496,1245.549944579515,Mobile Payment,2023-07-22 15:04:00
T030573,20230926,P0502,C2571,S005,2,232.3,464.6,28.126031869831195,436.4739681301688,Credit Card,2023-09-26 16:02:00
T002175,20230312,P0329,C2297,S039,5,58.38,291.90000000000003,26.096135223291395,265.8038647767086,Cash,2023-03-12 10:05:00
T063408,20230518,P0206,C4658,S028,4,135.62,542.48,74.49062498047525,467.9893750195248,Debit Card,2023-05-18 08:06:00
T015467,20230805,P0624,C0495,S007,2,333.96,667.92,143.86450498710255,524.0554950128974,Credit Card,2023-08-05 16:53:00
T021288,20231230,P0210,C2532,S034,2,18.08,36.16,2.065630862986956,34.09436913701304,Mobile Payment,2023-12-30 10:48:00
T068792,20230528,P0299,C4497,S029,5,452.13,2260.65,129.81274364608197,2130.8372563539183,Cash,2023-05-28 17:29:00
T064131,20231029,P0841,C4508,S003,2,399.89,799.78,71.72840019699862,728.0515998030014,Cash,2023-10-29 11:57:00
T042631,20231115,P0347,C4868,S019,4,112.17,448.68,41.49151627942828,407.18848372057175,Mobile Payment,2023-11-15 09:59:00
T048460,20230531,P0737,C4587,S028,4,333.44,1333.76,119.03574724379642,1214.7242527562037,Mobile Payment,2023-05-31 11:57:00
T008286,20230713,P0798,C0847,S003,1,907.12,907.12,241.5147757616224,665.6052242383776,Cash,2023-07-13 12:10:00
T056545,20231205,P0267,C0659,S031,1,129.56,129.56,0.1073629774743649,129.45263702252564,Debit Card,2023-12-05 11:35:00
T036138,20231129,P0314,C3765,S039,3,201.65,604.95,56.55619790781122,548.3938020921888,Mobile Payment,2023-11-29 18:34:00
T073918,20230517,P0078,C0985,S044,2,404.36,808.72,157.75692821874708,650.9630717812529,Cash,2023-05-17 17:18:00
T056098,20230511,P0642,C3449,S028,2,756.06,1512.12,274.388346554056,1237.731653445944,Cash,2023-05-11 20:28:00
T025637,20231219,P0958,C2430,S041,2,248.81,497.62,92.68460651377563,404.9353934862244,Mobile Payment,2023-12-19 14:07:00
T059976,20231003,P0361,C4428,S006,3,798.48,2395.44,353.40737981391584,2042.032620186084,Debit Card,2023-10-03 17:11:00
T063100,20231109,P0811,C0257,S017,5,771.77,3858.85,947.3984808452154,2911.4515191547844,Credit Card,2023-11-09 12:17:00
T056513,20231210,P0032,C3015,S004,3,759.01,2277.03,630.4373259462807,1646.592674053719,Credit Card,2023-12-10 17:38:00
T068414,20231021,P0974,C1779,S031,5,493.89,2469.45,679.5690292914509,1789.8809707085488,Debit Card,2023-10-21 10:04:00
T024264,20230411,P0321,C2488,S047,1,59.73,59.73,5.718028675445875,54.011971324554125,Mobile Payment,2023-04-11 09:07:00
T060420,20230911,P0297,C2395,S036,5,209.54,1047.7,185.46577966404,862.23422033596,Credit Card,2023-09-11 11:39:00
T053043,20230603,P0583,C2376,S009,2,818.32,1636.64,360.18050529326047,1276.4594947067396,Debit Card,2023-06-03 08:51:00
T092131,20231213,P0160,C0835,S003,4,388.51,1554.04,113.89746598514613,1440.142534014854,Credit Card,2023-12-13 09:47:00
T062661,20230717,P0307,C1501,S030,3,114.74,344.22,8.811160797467775,335.4088392025322,Mobile Payment,2023-07-17 16:26:00
T024014,20230728,P0688,C0364,S026,5,743.71,3718.55,1051.5862584363697,2666.9637415636307,Debit Card,2023-07-28 17:22:00
T012043,20230206,P0524,C2087,S017,2,397.54,795.08,100.0731629386572,695.0068370613428,Debit Card,2023-02-06 19:42:00
T049784,20231210,P0729,C3772,S036,3,403.7,1211.1,348.7589706964923,862.3410293035076,Debit Card,2023-12-10 12:12:00
T076815,20230425,P0087,C1409,S038,3,983.02,2949.06,50.11599637372786,2898.944003626272,Credit Card,2023-04-25 09:51:00
T015395,20230818,P0115,C1233,S018,3,218.6,655.8,19.49387350030405,636.3061264996959,Cash,2023-08-18 08:36:00
T073797,20231105,P0255,C2300,S006,1,979.41,979.41,218.5396440626745,760.8703559373255,Mobile Payment,2023-11-05 11:23:00
T050179,20230115,P0240,C0283,S034,1,240.15,240.15,38.11510757968307,202.0348924203169,Mobile Payment,2023-01-15 08:41:00
T094485,20231215,P0926,C3801,S023,3,67.58,202.74,51.8594599991437,150.8805400008563,Debit Card,2023-12-15 12:07:00
T000115,20231012,P0293,C0934,S028,2,994.73,1989.46,302.73105045822484,1686.7289495417751,Mobile Payment,2023-10-12 11:02:00
T060900,20230629,P0596,C3902,S015,5,773.75,3868.75,85.12092813988662,3783.6290718601135,Mobile Payment,2023-06-29 19:08:00
T059781,20230929,P0517,C4191,S044,3,503.44,1510.32,268.1295380701816,1242.1904619298184,Cash,2023-09-29 20:46:00
T062200,20231018,P0697,C1413,S015,3,500.66,1501.98,402.29673425756846,1099.6832657424316,Credit Card,2023-10-18 15:06:00
T076634,20230712,P0040,C3999,S043,3,142.3,426.9,27.98786647546138,398.91213352453866,Mobile Payment,2023-07-12 15:48:00
T037379,20230728,P0519,C1562,S042,1,350.53,350.53,37.90429833094275,312.6257016690572,Debit Card,2023-07-28 17:47:00
T006730,20231231,P0414,C0316,S001,2,763.4,1526.8,372.3288403651604,1154.4711596348395,Mobile Payment,2023-12-31 15:06:00
T005905,20231113,P0717,C0836,S023,4,699.48,2797.92,209.43700022086003,2588.48299977914,Credit Card,2023-11-13 09:49:00
T065967,20230414,P0912,C3135,S025,5,417.59,2087.95,334.3424176197917,1753.607582380208,Credit Card,2023-04-14 20:18:00
T014530,20230815,P0531,C3363,S008,4,541.13,2164.52,551.9410937748048,1612.5789062251952,Debit Card,2023-08-15 17:26:00
T065586,20230108,P0273,C0368,S022,4,508.36,2033.44,568.6265152044463,1464.813484795554,Mobile Payment,2023-01-08 14:03:00
T007336,20230303,P0075,C4114,S032,2,479.0,958.0,76.66056594402163,881.3394340559784,Mobile Payment,2023-03-03 15:23:00
T088468,20230506,P0619,C2574,S045,1,374.77,374.77,42.46516648063097,332.304833519369,Debit Card,2023-05-06 20:00:00
T038224,20230514,P0617,C3540,S030,1,613.06,613.06,167.98341313600568,445.0765868639943,Credit Card,2023-05-14 15:55:00
T058175,20230629,P0397,C1259,S004,2,376.02,752.04,132.89613725187047,619.1438627481295,Cash,2023-06-29 13:16:00
T089551,20230826,P0392,C4943,S005,2,262.12,524.24,100.95798475648093,423.2820152435191,Mobile Payment,2023-08-26 12:39:00
T004163,20231219,P0791,C3487,S007,3,493.64,1480.92,296.159894706065,1184.760105293935,Credit Card,2023-12-19 10:52:00
T038540,20231201,P0652,C2395,S004,3,691.07,2073.21,386.6716712681336,1686.5383287318664,Mobile Payment,2023-12-01 09:28:00
T069510,20230605,P0097,C2427,S017,2,739.79,1479.58,388.1365743251852,1091.4434256748148,Cash,2023-06-05 14:35:00
T033889,20230613,P0172,C4856,S005,2,774.02,1548.04,320.5783559536467,1227.4616440463533,Credit Card,2023-06-13 12:30:00
T038622,20230614,P0793,C2547,S004,1,792.9,792.9,11.63262730016476,781.2673726998352,Cash,2023-06-14 20:16:00
T096588,20231007,P0507,C1735,S029,4,11.44,45.76,10.531385983129391,35.22861401687061,Debit Card,2023-10-07 17:41:00
T010619,20231009,P0485,C4884,S034,1,92.77,92.77,13.332596454525756,79.43740354547424,Debit Card,2023-10-09 18:53:00
T038358,20230810,P0421,C0907,S047,2,43.46,86.92,9.82097631776402,77.09902368223598,Credit Card,2023-08-10 12:16:00
T042506,20231209,P0159,C1192,S009,2,887.49,1774.98,102.6535771930484,1672.3264228069515,Credit Card,2023-12-09 11:02:00
T032808,20230928,P0756,C2991,S003,1,148.37,148.37,33.20985699049042,115.16014300950958,Credit Card,2023-09-28 13:56:00
T056781,20230628,P0786,C0520,S026,1,780.32,780.32,202.8043580921195,577.5156419078805,Mobile Payment,2023-06-28 11:24:00
T040369,20231211,P0206,C4702,S015,1,135.62,135.62,15.964826497934745,119.65517350206528,Debit Card,2023-12-11 11:45:00
T032387,20230331,P0640,C0392,S034,3,48.2,144.60000000000002,19.94503019926441,124.6549698007356,Debit Card,2023-03-31 13:40:00
T017774,20230817,P0226,C3833,S046,5,250.66,1253.3,255.5004859471609,997.799514052839,Mobile Payment,2023-08-17 15:17:00
T061122,20230214,P0094,C3383,S049,1,86.11,86.11,2.598320848327762,83.51167915167224,Debit Card,2023-02-14 10:53:00
T017973,20230402,P0233,C1310,S013,3,892.64,2677.92,650.1980939784997,2027.7219060215,Cash,2023-04-02 17:56:00
T064305,20230421,P0591,C4557,S009,1,976.57,976.57,152.1571041182772,824.4128958817229,Debit Card,2023-04-21 20:40:00
T069596,20230714,P0609,C4158,S023,3,430.3,1290.9,11.92825752733659,1278.9717424726634,Cash,2023-07-14 15:56:00
T085583,20230919,P0512,C1061,S024,4,377.53,1510.12,401.2352731937089,1108.884726806291,Cash,2023-09-19 19:48:00
T014985,20230518,P0890,C4834,S010,2,94.42,188.84,30.209886731547314,158.6301132684527,Mobile Payment,2023-05-18 13:43:00
T034607,20230809,P0332,C2866,S045,1,510.87,510.87,10.638852232209096,500.2311477677909,Debit Card,2023-08-09 14:50:00
T009495,20230702,P0876,C4731,S041,2,848.57,1697.14,197.8800304875672,1499.259969512433,Credit Card,2023-07-02 11:29:00
T032072,20230927,P0261,C0013,S012,2,437.57,875.14,126.55879279597085,748.5812072040292,Credit Card,2023-09-27 18:33:00
T005170,20230531,P0186,C4256,S014,4,984.33,3937.32,635.4723604551355,3301.8476395448647,Cash,2023-05-31 08:39:00
T070610,20230718,P0250,C0115,S048,3,907.73,2723.19,399.877569603614,2323.312430396386,Cash,2023-07-18 17:31:00
T011318,20231021,P0376,C4143,S035,4,13.58,54.32,5.995723271575026,48.32427672842498,Mobile Payment,2023-10-21 19:53:00
T042991,20230602,P0691,C1218,S050,4,130.45,521.8,135.13530195080938,386.6646980491906,Cash,2023-06-02 09:18:00
T079977,20231228,P0396,C0365,S028,1,276.34,276.34,81.2979281949562,195.04207180504375,Debit Card,2023-12-28 18:04:00
T060107,20230122,P0493,C4844,S028,4,651.57,2606.28,623.7197593835524,1982.560240616448,Credit Card,2023-01-22 19:42:00
T067710,20230112,P0896,C3714,S030,4,508.86,2035.44,602.1354109456838,1433.3045890543162,Credit Card,2023-01-12 19:20:00
T043943,20230804,P0209,C4151,S025,1,866.58,866.58,60.004722393829965,806.5752776061701,Cash,2023-08-04 14:53:00
T044018,20230111,P0159,C0278,S033,4,887.49,3549.96,734.0684597924952,2815.891540207505,Credit Card,2023-01-11 17:37:00
T062413,20230617,P0616,C3246,S031,3,82.02,246.06,34.11000767093005,211.94999232906997,Debit Card,2023-06-17 15:10:00
T027785,20230402,P0629,C2712,S013,4,137.85,551.4,125.50594074730505,425.8940592526949,Debit Card,2023-04-02 20:49:00
T021660,20231116,P0237,C3892,S013,1,719.91,719.91,102.70124424112112,617.2087557588789,Cash,2023-11-16 18:16:00
T031376,20230620,P0708,C4938,S011,1,367.33,367.33,17.011583014642614,350.3184169853574,Debit Card,2023-06-20 10:33:00
T082861,20230211,P0038,C2324,S033,2,963.95,1927.9,157.7495918012061,1770.150408198794,Credit Card,2023-02-11 17:57:00
T013344,20230822,P0777,C0216,S035,4,77.3,309.2,88.26587768879918,220.9341223112008,Mobile Payment,2023-08-22 17:48:00
T050615,20230807,P0375,C0182,S020,5,964.37,4821.85,459.3089679406917,4362.541032059309,Mobile Payment,2023-08-07 08:45:00
T034824,20230426,P0118,C3708,S026,2,670.2,1340.4,168.31769537662262,1172.0823046233777,Credit Card,2023-04-26 08:32:00
T015838,20230323,P0637,C2645,S013,5,548.74,2743.7,661.4152864569712,2082.2847135430284,Debit Card,2023-03-23 15:58:00
T085349,20230821,P0030,C2713,S007,5,587.31,2936.55,670.8007806095789,2265.749219390421,Debit Card,2023-08-21 10:24:00
T056730,20230515,P0644,C1571,S012,2,607.87,1215.74,67.82073431824986,1147.9192656817502,Debit Card,2023-05-15 10:57:00
T059923,20231202,P0615,C0664,S038,5,676.19,3380.9500000000003,524.3533721482945,2856.5966278517058,Cash,2023-12-02 10:52:00
T033804,20230902,P0030,C0136,S014,1,587.31,587.31,47.76596615684624,539.5440338431537,Cash,2023-09-02 20:03:00
T019838,20230220,P0937,C3758,S001,4,659.34,2637.36,387.6321561562975,2249.7278438437024,Mobile Payment,2023-02-20 09:56:00
T021518,20230924,P0215,C0993,S028,3,101.02,303.06,48.40433434913197,254.65566565086803,Debit Card,2023-09-24 18:56:00
T091196,20230505,P0417,C3469,S044,1,797.53,797.53,218.748074498854,578.781925501146,Debit Card,2023-05-05 09:17:00
T028011,20230603,P0247,C4020,S024,1,454.79,454.79,108.78461138644498,346.00538861355506,Debit Card,2023-06-03 10:43:00
T030221,20230120,P0403,C0269,S011,3,485.14,1455.42,48.96553902858211,1406.454460971418,Debit Card,2023-01-20 19:55:00
T065202,20230210,P0822,C4127,S018,2,986.81,1973.62,393.8006167296573,1579.8193832703423,Cash,2023-02-10 09:16:00
T022262,20230703,P0332,C1781,S018,5,510.87,2554.35,763.6885039679047,1790.661496032095,Mobile Payment,2023-07-03 13:53:00
T037116,20230606,P0003,C0264,S029,5,377.84,1889.2,556.7331718162449,1332.4668281837548,Cash,2023-06-06 15:28:00
T044035,20231116,P0652,C4145,S012,1,691.07,691.07,193.35439480066236,497.7156051993377,Debit Card,2023-11-16 17:06:00
T055594,20230716,P0820,C3898,S039,5,749.18,3745.9,497.0748438065256,3248.825156193474,Mobile Payment,2023-07-16 09:15:00
T034339,20230219,P0468,C1058,S033,5,413.14,2065.7,470.93371381439607,1594.7662861856038,Debit Card,2023-02-19 12:12:00
T008951,20231220,P0970,C1354,S023,2,519.09,1038.18,113.93215655805209,924.247843441948,Credit Card,2023-12-20 08:21:00
T052507,20231211,P0841,C2783,S017,2,399.89,799.78,99.24326789480408,700.5367321051958,Cash,2023-12-11 16:13:00
T084700,20230202,P0798,C4266,S032,2,907.12,1814.24,82.39732574859345,1731.8426742514066,Cash,2023-02-02 10:50:00
T028853,20230502,P0494,C4447,S041,1,543.62,543.62,120.38445168612112,423.2355483138789,Debit Card,2023-05-02 17:42:00
T048595,20230301,P0749,C4164,S003,1,15.86,15.86,1.2179400632753694,14.64205993672463,Credit Card,2023-03-01 19:56:00
T073977,20231009,P0837,C2447,S046,3,622.67,1868.01,307.64964322398095,1560.3603567760188,Debit Card,2023-10-09 09:11:00
T045567,20230313,P0501,C1879,S043,3,613.13,1839.39,185.55620924294547,1653.8337907570544,Cash,2023-03-13 10:45:00
T087038,20231202,P0262,C2358,S049,2,888.23,1776.46,223.26282041179385,1553.1971795882062,Credit Card,2023-12-02 17:56:00
T011148,20230524,P0976,C1582,S045,3,134.14,402.42,78.11099354276855,324.3090064572314,Mobile Payment,2023-05-24 14:04:00
T086810,20231005,P0133,C4158,S033,3,453.03,1359.09,313.01916330760537,1046.0708366923946,Mobile Payment,2023-10-05 11:34:00
T072444,20231204,P0367,C0646,S005,5,334.08,1670.4,170.2528394609775,1500.1471605390225,Credit Card,2023-12-04 11:56:00
T027725,20230611,P0498,C1688,S025,1,533.39,533.39,17.147974821870633,516.2420251781293,Mobile Payment,2023-06-11 16:59:00
T018093,20230803,P0340,C2017,S011,2,246.75,493.5,145.1649798911122,348.33502010888776,Debit Card,2023-08-03 18:46:00
T085627,20230328,P0144,C4199,S009,2,126.55,253.1,23.361600465478247,229.73839953452176,Cash,2023-03-28 17:32:00
T090867,20230619,P0178,C1054,S048,2,304.22,608.44,138.18581958541367,470.2541804145864,Credit Card,2023-06-19 16:01:00
T019357,20230811,P0214,C4896,S035,4,317.78,1271.12,131.070712463372,1140.0492875366278,Debit Card,2023-08-11 11:49:00
T032833,20230101,P0390,C3026,S044,1,690.77,690.77,127.1408891276338,563.6291108723661,Mobile Payment,2023-01-01 13:06:00
T089333,20231119,P0250,C3731,S034,1,907.73,907.73,204.6715783598445,703.0584216401555,Cash,2023-11-19 12:15:00
T031334,20230314,P0569,C3745,S038,1,143.69,143.69,8.84278673021756,134.84721326978243,Mobile Payment,2023-03-14 10:57:00
T068941,20230706,P0680,C1696,S006,3,325.66,976.98,214.87066120070904,762.109338799291,Credit Card,2023-07-06 11:51:00
T032613,20230606,P0057,C2116,S025,3,388.94,1166.82,257.92950297660207,908.890497023398,Cash,2023-06-06 12:41:00
T041077,20230603,P0571,C0891,S041,3,257.07,771.21,12.571888040192375,758.6381119598077,Debit Card,2023-06-03 08:17:00
T016784,20230821,P0477,C1002,S011,1,592.7,592.7,43.11653175572631,549.5834682442737,Mobile Payment,2023-08-21 16:38:00
T041131,20230716,P0551,C1752,S020,2,290.71,581.42,90.99613307913724,490.42386692086274,Cash,2023-07-16 10:29:00
T078319,20230311,P0750,C4830,S026,4,908.99,3635.96,184.67340964058056,3451.2865903594197,Debit Card,2023-03-11 15:42:00
T072170,20231207,P0636,C4842,S034,2,545.73,1091.46,38.81154862697008,1052.64845137303,Cash,2023-12-07 19:32:00
T004152,20230702,P0398,C3619,S004,5,216.86,1084.3000000000002,139.34445432487496,944.9555456751252,Cash,2023-07-02 16:29:00
